Stride Length (m),Step Frequency (steps/min),Stance Phase Duration (s),Swing Phase Duration (s),Double Support Phase Duration (s),Step Length (m),Cadence Variability (%),Hip Joint Angle (°),Knee Joint Angle (°),Ankle Joint Angle (°),Avg. Vertical GRF (N),Avg. A-P GRF (N),Avg. M-L GRF (N),Avg. COP Excursion (mm),Foot Clearance (mm),Gait Symmetry Index (%),Label
1.127622473,1.788467506,0.588428055,0.392781271,0.185200927,0.9,6.221173069,18.73040319,17.60344601,12.88266247,503.8378146,322.7858695,57.23389407,11.1568601,19.19784098,82.11577983,1
1,2.4,0.5,0.4,0.1,0.9,8.3,11.8,12.3,9.8,526.2,293.5,82.2,10.2,12.8,92.4,0
1.4,2.1,0.5,0.5,0.2,1.2,8.8,24.9,28.4,14.4,405.7,265.3,98.5,8.2,15.5,92.9,0
1.277878053,1.941843116,0.594743272,0.36259822,0.20325234,1.2,6.828503486,20.17309163,15.12316714,11.28567905,558.057184,287.8866287,69.48414801,12.21877196,18.72952616,92.10784915,1
1.266038808,1.878982914,0.627783033,0.373726669,0.199452882,1.1,5.701237319,23.45452201,18.39751405,11.61777476,494.1464166,322.9219214,54.31823696,11.66883485,17.83941232,88.38077388,1
0.995249944,1.960923905,0.597243719,0.429256659,0.197320404,0.9,5.534331295,24.07094668,13.99970541,11.34345033,568.6797236,298.9126775,63.95675295,10.00704171,19.28967179,87.37844073,1
0.6,1.7,0.5,0.4,0.2,0.6,6.1,18.2,21.7,19.6,532.4,268.4,67.2,10.7,18.6,91.6,0
1.016546952,1.9323511,0.610839893,0.374968919,0.19384688,0.8,6.740520377,22.97071496,21.280533,12.97254742,522.1650379,302.2790088,78.56826236,10.65450821,18.21503141,83.90089924,1
1.312607878,1.872675262,0.585884219,0.370094595,0.199292679,1.2,5.080115009,22.54312128,18.52870082,10.61014745,527.3054392,316.9501248,74.95910872,11.48773188,18.633217,86.67819281,1
1.251509531,1.901618478,0.564286228,0.392831771,0.189158652,1.1,5.929986845,19.97459499,17.70639522,12.1490886,518.36002,330.67447,63.57129565,11.20501538,18.31052638,92.83045164,1
1.204844518,2.019646282,0.57831919,0.420193865,0.193235588,1.1,6.485549213,23.23218368,21.51098354,12.10723875,523.3684296,290.7083319,63.7395058,10.87942793,18.32031905,93.63374651,1
1.030188139,1.922289607,0.575135268,0.406848937,0.203688755,0.9,5.904261232,23.60567382,17.69471771,13.21268558,471.7079294,295.0814702,53.61507441,11.41177027,18.0002601,87.24334707,1
0.976609121,1.853468541,0.602953056,0.433221825,0.219360478,0.9,6.111703433,22.68805996,15.95386248,13.19255421,527.5779124,308.4144435,73.85311097,11.86814457,18.26585172,82.38834951,1
1.103570951,2.097308794,0.632909641,0.38548721,0.208813721,1,5.612800608,21.7907847,19.74753895,14.21067974,522.6430432,323.1588782,62.0353083,11.55056407,19.68863233,81.65318185,1
1.251163774,1.754846985,0.589734777,0.403300726,0.206970559,1.1,6.71693048,22.49891176,15.98597759,12.96147211,509.2365148,281.3763327,51.30774336,11.27954749,21.83813173,92.00007884,1
1.137378984,1.882138766,0.587077106,0.38907227,0.195381088,1.1,4.987079978,23.56584288,18.21452688,11.61873424,572.6044549,326.0314583,58.730451,12.67358019,17.13396377,90.68930944,1
0.913043817,1.877643821,0.591337377,0.427173855,0.196305428,0.8,5.481359077,23.34610483,20.16866992,13.15237519,561.3472142,288.2919314,66.07073752,12.36608333,20.47516686,84.00945537,1
0.9,1.5,0.6,0.4,0.1,0.7,7.4,26.5,12.4,6.4,419.7,307.9,58.5,6.9,13.9,98,0
1.03986286,1.874469743,0.593477195,0.386196139,0.202917174,0.9,5.248236901,25.03898747,15.63755648,10.06178812,550.5194718,298.2510229,57.3488272,11.13920749,18.22380734,89.55345445,1
1.076975675,1.841010357,0.619086329,0.39438534,0.210581338,0.9,5.466050091,26.09061347,17.03166493,13.40128495,481.3788737,308.01844,62.2187336,12.2596078,16.9367741,88.10234598,1
1.131797768,1.947337739,0.590001482,0.384820149,0.209073796,1,6.339832242,21.28002822,18.21213244,13.67108034,558.0303318,309.1768243,73.92293714,11.5072997,17.92685347,89.56096637,1
1.082598915,1.771965989,0.59903095,0.411986382,0.194636034,1,6.257490214,22.48682778,15.34725544,13.22752204,552.7603351,324.8182856,64.33807481,9.285973941,18.67714645,83.98995087,1
1.125611047,1.795817797,0.666247901,0.432735233,0.208039496,1.1,6.871225855,24.47985644,18.99746479,11.5696191,521.0969172,312.0641351,56.8770495,11.08418082,18.98012182,81.81037003,1
1.229087282,1.766554458,0.643879716,0.386828009,0.221558578,1.1,5.766776299,22.66984585,14.31049147,11.26124614,526.1206803,308.2490182,60.48197808,9.841810944,21.44712688,88.28006639,1
1.227797859,1.885859029,0.6234617,0.384134511,0.207221938,1,6.475117087,23.13128547,16.0974576,13.90654826,483.3876671,340.1249346,60.77510568,10.60247981,19.96506003,83.05996784,1
1.205158175,1.979618136,0.584584755,0.413290786,0.205886548,1,5.557961136,20.93396606,18.03747737,11.83941824,523.0917327,306.7687883,52.95858213,9.543696657,18.28086579,87.44865612,1
1.087929025,1.890133229,0.578868161,0.434713828,0.214331767,0.9,7.097011198,22.14039415,18.5342154,14.06972958,506.6592772,291.2651343,80.62129605,10.09881006,18.92559965,85.63235053,1
0.6,2,0.6,0.4,0.3,0.5,3.5,12,19.5,18.1,509.3,332.2,80,11.8,14.4,98,0
1.020026407,2.130352966,0.572923841,0.408451354,0.196991998,0.9,5.732679863,20.48773784,18.57013277,13.53348891,524.357953,294.8316881,81.03623343,10.11261239,19.64059115,84.98396634,1
1.143085636,1.979053237,0.626213724,0.402375793,0.213403232,1,6.158815336,21.78282088,16.44066041,15.29033032,545.0056006,288.6841483,67.04129971,9.280818866,18.12939205,87.76309389,1
1.5,1.7,0.5,0.4,0.2,1.4,3.4,27.6,20,5,478.8,276.4,33.7,7.2,13,87,0
1.149304118,1.736810938,0.608147991,0.401830711,0.203667877,1,5.76183482,25.43162991,15.38182583,14.71443561,519.2455786,279.9259957,44.86006764,9.691828544,17.38760694,77.49365466,1
1.268753538,1.885126736,0.620204024,0.39266912,0.194293446,1.1,4.726249458,22.29790707,16.57599701,12.1745353,473.5530999,355.62058,57.29907823,10.7826791,19.67951513,89.61522406,1
1.068869169,2.005039552,0.655096393,0.358267662,0.200491281,1,5.556628826,20.65739528,18.99597317,14.7558536,596.9155749,290.3491346,87.09712586,11.36574329,17.72858938,87.71060702,1
1.1,1.6,0.6,0.4,0.2,1,6.6,14.6,26.2,9.9,591.9,326.1,69.4,14.7,14.7,61,0
1,2.1,0.5,0.4,0.2,0.8,4.8,10.3,20.6,15.2,568.6,298.4,36.9,10.8,12.6,94.1,0
0.995082826,1.901215049,0.618926079,0.39313702,0.200498567,0.9,6.067029791,23.03542984,18.56493871,15.54707079,524.0927726,300.6302383,68.08765259,10.43552598,19.17831069,85.12361194,1
1.027527434,1.975020953,0.59520241,0.398349225,0.200985767,0.9,6.177562274,21.13214266,15.19237614,12.9004545,535.8986131,336.6049188,75.31754777,11.78889081,17.84085718,81.22433629,1
1.183609383,1.900021534,0.587827076,0.374728667,0.207772057,1.1,6.55351039,21.81676231,20.24824382,12.28559647,502.6224335,329.8327148,57.29667653,11.35357522,18.16531763,82.17502607,1
1.095557619,1.757585424,0.637004909,0.407834012,0.195696767,1,5.72521047,21.27669662,19.87402538,13.66107425,607.397119,324.2410641,72.70240953,11.34351131,21.25415624,80.67444825,1
1.225830308,2.055841414,0.636529239,0.405828029,0.2004207,1.2,6.335314626,24.23974579,17.14313115,10.82426027,510.805109,315.9850437,69.8394929,10.39592441,19.41773534,78.99993918,1
1.211627446,1.892756631,0.618623975,0.368495554,0.21763899,1,5.984236928,20.16052401,14.90369906,12.8890533,555.4956558,313.0977208,69.29115999,10.61989495,19.13102848,88.67999466,1
1.104712673,1.933764844,0.545572879,0.415653202,0.213576513,1,6.550976087,18.59148345,20.00867775,10.75266982,518.5721383,319.2090437,54.47184714,11.29139017,18.15403531,85.62653782,1
1.179190118,2.163828973,0.597749559,0.383043218,0.201688249,1.1,5.276965109,23.6824214,17.41350726,14.44235925,504.2829667,299.6339514,72.70079487,9.867593375,21.77105303,88.07740965,1
1.111037243,1.803894064,0.664911627,0.351295332,0.221244577,1,5.292112765,24.45847397,16.9991347,10.49918598,530.442266,334.2217998,81.89163729,12.21086849,18.29506594,91.61393226,1
1.158085051,1.86661326,0.650197617,0.402984444,0.205662357,1,7.123559883,25.42172789,20.33897696,14.39410864,519.2098815,290.0475138,78.83544305,11.67298377,22.67006882,75.5294995,1
1.120626104,1.991552786,0.609368291,0.403936311,0.192541656,0.9,6.538952282,22.78739428,15.99294571,10.77543335,513.5427027,285.5403569,79.01106186,10.40511178,20.18933225,91.95260888,1
1.218825064,1.974742583,0.602606523,0.36764201,0.200477885,1.2,6.288562771,21.64453129,15.81564725,11.28475213,525.1561916,307.7980182,81.09592624,10.17198134,16.68425889,82.19371175,1
1.08269803,1.80899486,0.58866611,0.397807962,0.19328713,1.1,5.344221041,25.33202592,18.45712327,13.35883863,527.4611902,312.3502917,72.63716106,11.28992507,17.52283041,90.25663519,1
0.989122627,1.76736383,0.582102217,0.395202158,0.191928925,0.9,6.460792531,23.32479991,16.89422505,13.71075966,510.8426926,299.9774051,59.61344956,11.05568555,19.65849093,81.82615433,1
1,1.8,0.5,0.4,0.2,0.9,4.9,29.4,19.2,14.5,421.3,294.6,64,6.6,23.9,58.2,0
0.985333673,1.910335939,0.672684587,0.40481343,0.208559166,1,6.213260103,19.56022294,14.95310198,12.06113066,543.5133233,329.7901064,77.03487949,10.74617737,20.76907769,80.2928129,1
1.213084291,1.797506201,0.603669567,0.406359337,0.189030123,1,5.446302951,21.64383732,15.64393401,12.53544076,582.4465954,283.6869864,58.12261452,11.80380293,18.80241852,82.91717494,1
1.251459216,1.795327743,0.601837375,0.425537793,0.214138733,1.2,5.461715534,22.00527034,18.36044543,12.92147575,552.1182896,292.4607034,58.61989188,9.903314321,19.46079328,89.37628891,1
1.06018194,1.990923353,0.639599566,0.376952127,0.212901579,0.9,5.04771561,23.5974112,18.8412226,10.96906626,503.3362591,295.0999711,71.06405059,9.376257926,19.56749216,87.1022603,1
1.175806354,1.905799346,0.62040015,0.397618615,0.215765833,1.1,5.257749518,22.92378867,15.27442586,16.34306889,532.7352645,297.4027778,59.17106148,10.68488618,19.84105096,88.07866782,1
1.140703664,1.945996044,0.59566402,0.36535533,0.205093264,1.1,5.93675152,22.04887272,17.81119592,13.26061402,504.8865256,309.9760869,58.8343062,12.18307753,19.83544013,92.3335951,1
1.3,2.4,0.5,0.4,0.2,1.1,5.8,15,27.5,15.8,519,275.4,98.5,14.7,13.1,91.8,0
1.015500326,1.784048821,0.596801175,0.425774677,0.192976187,0.9,5.783374313,23.00010325,19.93842606,14.67821023,566.4524245,304.2492824,49.67794147,11.42751973,18.0928571,86.99512737,1
1.026497438,1.828237947,0.607879924,0.411980136,0.216975683,0.8,6.764310571,23.49811766,15.94694724,14.27931385,507.4495986,294.1261129,73.92159682,12.54421448,17.27981844,74.38682331,1
1.187230412,1.833152695,0.606980937,0.394575087,0.197242669,1.1,5.439210442,22.61863112,17.1174677,11.74623054,520.763645,342.0436166,80.6317131,10.11790824,18.13005116,85.03728919,1
0.6,1.9,0.6,0.4,0.1,0.7,9.9,19.7,26.3,19.5,436,330.9,40.6,9.9,22.9,95.2,0
1.051737802,1.729289388,0.589106212,0.402376396,0.185035671,0.9,5.382981262,19.54228203,17.05432387,14.81159864,548.1840657,294.6129854,70.48551555,10.07181319,20.44326472,91.89283364,1
1.1333305,1.999759254,0.571893327,0.397911435,0.208779385,1,5.310921314,22.20063989,19.54273454,13.36750434,549.4950133,322.5082302,52.94959136,11.13677747,20.55265236,86.50589381,1
0.951230795,1.687479737,0.611333481,0.418099053,0.185487868,0.8,6.666577312,20.35069742,18.96547226,13.2056944,521.4801435,323.357351,75.71355765,12.15678629,18.59915611,90.39117365,1
0.999875861,1.762635907,0.602114391,0.405821067,0.197003083,0.9,6.387876573,23.23732522,18.94724212,14.43715868,471.9441338,301.5504819,77.75482345,11.96362782,18.32963235,97.44196185,1
1.066563283,1.902637049,0.632549983,0.385247464,0.199284839,1,5.792970937,23.97765877,16.35658653,10.69764486,517.5004905,302.0310939,70.7169155,10.00530047,19.53874042,88.65455666,1
1.5,1.6,0.5,0.4,0.2,1.4,5,27.8,15.9,16,479.1,290.9,64.3,13,11.3,57.5,0
1.130877913,2.128336979,0.59989037,0.44014591,0.199718032,1.1,5.526488288,23.92516456,16.17002244,15.20695248,551.5002985,278.7525664,76.99371278,11.89035142,17.2342048,83.66846962,1
1.06286698,1.810335851,0.606027806,0.424237901,0.20050399,0.9,5.460192012,20.0954595,18.1440004,15.26425407,527.4551392,310.6556575,79.05728767,11.16525477,19.18345351,83.1032024,1
0.992331963,1.743116577,0.592239659,0.390472408,0.200254414,0.9,7.018051251,26.00861764,19.5320715,12.01952486,507.7705946,302.4491957,74.04773549,11.55637972,19.85885414,90.18478571,1
0.9,1.6,0.5,0.4,0.1,0.8,6.6,11,17,15.1,423.4,318.2,49.6,11.1,21.7,88.4,0
0.8,1.7,0.5,0.4,0.3,0.7,7.8,17.1,19.2,18.4,552.5,336.7,46.9,6.8,11.3,81.3,0
0.7,2.1,0.6,0.4,0.1,0.6,8.6,16.1,22,16.2,470.4,330.8,35.2,10.6,11.3,60.9,0
1,2,0.5,0.4,0.2,0.9,4.7,10.3,12.7,6,481.5,298.6,74.3,11.3,14.6,92.8,0
1.134108527,1.836798588,0.607846924,0.412752824,0.184131866,1,5.842040888,20.71126924,19.62893725,10.61278205,570.6089714,316.6133805,58.23562991,11.51637582,19.67161551,85.4963715,1
0.9,2.3,0.5,0.4,0.2,0.8,4.5,27.1,25.8,8.8,513.3,333.3,48.5,12.1,15.2,51.1,0
1.113942168,1.952142311,0.649520556,0.395515058,0.193276416,0.9,5.579462004,23.03600405,18.54575045,12.11065446,564.7993574,293.6375765,55.64090584,10.56235092,20.18655734,89.80544613,1
1.072080329,1.866063624,0.588081786,0.400793143,0.213648698,1,6.527201097,25.09024517,16.58391667,11.97236453,539.7669719,291.6854883,57.72309791,10.52180774,20.36099184,80.26516467,1
0.915117812,1.978034225,0.618599192,0.378798797,0.186330316,0.8,6.319289857,21.10198645,14.44545836,11.8073794,531.6261822,306.3795047,67.22024191,8.999375611,19.67447595,88.21517473,1
1.124170657,1.779994376,0.557216931,0.403295799,0.195067241,1,5.591682646,23.17432791,18.50688195,14.20392236,572.1898574,328.8576122,73.44574749,11.33866786,19.01493881,89.84558694,1
1.078694555,1.864274193,0.628521922,0.456484609,0.192416655,0.9,6.338715519,19.75575223,19.41116895,13.42644512,527.3701563,312.566579,59.80018807,11.18318632,16.01509196,94.09850207,1
1.191267617,2.008920109,0.582192865,0.363193001,0.203900706,1.1,6.195292848,24.00453831,18.84535585,14.14954628,485.9122046,304.2712481,70.85948575,12.22110503,20.54415805,88.13888167,1
1.150487075,1.850384674,0.654070495,0.370696382,0.178235712,1,5.018323513,19.22935396,18.06432671,13.75017907,510.1754952,309.1427747,75.37015855,9.422843594,17.55269362,89.43455126,1
1.152212976,1.857759748,0.594917014,0.431831595,0.19532943,1.1,5.926695502,20.52474142,16.27472216,12.57156135,524.0957303,327.7997221,49.61637836,10.24031618,18.32362423,89.76814247,1
1.201616352,2.091120611,0.568437668,0.362649816,0.177949938,1.1,5.283224001,24.17004137,16.48195769,14.4295231,514.6441215,316.7835403,54.19579915,11.40444556,16.88053675,92.57506208,1
1.1,1.9,0.6,0.4,0.3,1,3.4,24.6,22.6,14.6,408.6,261,45.7,5,16.2,79.1,0
1.048203306,2.043448273,0.597151624,0.41689946,0.195711369,0.9,6.369272124,23.02502414,17.22278414,11.42466779,520.2073891,318.3871716,70.23284524,11.51574778,18.34884112,86.11240784,1
1,1.6,0.5,0.5,0.3,1,8.7,29.7,10.2,9.3,526.5,320.9,62.2,11.9,14.9,65,0
1.260689732,1.92403902,0.566538553,0.368906625,0.205925715,1,5.610232163,20.16514455,16.39669438,13.0564635,489.6894986,313.5894344,55.63963421,11.98110564,18.5686536,90.57309809,1
1.107012938,1.714142207,0.5998421,0.388224762,0.194117976,1,5.956028596,22.89579023,16.00296413,12.84444867,541.1200361,312.0289117,52.43309804,9.585128979,19.47282057,90.61983563,1
0.970018907,1.855948042,0.599698915,0.414194918,0.202256709,0.8,6.094676297,21.33212625,17.74554211,13.11799622,518.1585815,304.4459737,66.1207283,10.98575732,19.394356,89.4989406,1
1.122696708,1.764657599,0.609619142,0.388653415,0.209667969,1,6.159567321,26.79917134,18.4630036,13.10240034,493.5541927,313.6186781,60.3126386,10.68326295,18.35247128,90.12083854,1
0.8,2.1,0.6,0.4,0.3,0.8,7.6,14.5,13.7,9.9,582.5,270.5,81.1,12.8,17.7,93.2,0
1.11973932,1.786216881,0.617543536,0.396995682,0.192835809,1,5.868498894,22.85549921,15.6373739,10.16635397,542.7153286,309.8038594,57.43517803,11.03549444,17.95531297,89.43579897,1
1.053982357,1.974433905,0.600061833,0.416804065,0.207441755,1,6.044078451,20.06532866,15.71140891,14.48929726,549.6708178,304.1873665,63.16798044,10.04097028,18.02129427,85.95307598,1
1.122287045,2.087823606,0.600041159,0.393906404,0.206869611,1,5.498768025,20.10889375,17.31797523,15.89291643,522.5114798,291.702381,53.21876482,11.71676342,18.16371378,82.42125258,1
0.960099613,1.954304714,0.587499841,0.38571066,0.191889095,0.8,4.667190914,22.18729937,13.81683199,9.656629832,522.3316977,314.2812818,63.80796404,9.60951481,19.78659479,82.23051162,1
1.151938438,1.872503856,0.663344383,0.384396466,0.202573954,1.1,5.80055145,22.53505653,17.05113372,13.31258983,531.5367213,293.2483183,73.4368376,11.2254922,18.77894358,92.32517136,1
1.246457248,1.937417555,0.586764171,0.368024534,0.19822785,1.2,6.106160097,19.74711469,19.21633274,12.69198271,586.0749604,268.9609987,56.70722646,11.95460473,18.75369416,80.95487081,1
0.8,1.7,0.6,0.5,0.2,0.8,9.8,11.5,13.4,16.5,547.6,336.9,81.7,6.9,14.1,55.5,0
1,1.6,0.6,0.5,0.2,0.9,9.3,18.8,29.5,15.2,586.1,258.8,90.5,14.6,10.9,77.9,0
0.956301263,1.909918104,0.606213768,0.408841395,0.204335017,0.8,6.4214128,22.47956101,18.80666847,13.55298411,544.6508817,294.154027,69.13748913,12.7367665,19.46900646,83.12368769,1
1.113671754,1.832178007,0.639942456,0.390434683,0.198445873,1,5.895977096,22.89645273,16.72629537,10.04368452,545.6588311,341.0916386,77.81442513,10.38965082,17.77234337,91.44233641,1
1.4,1.8,0.5,0.4,0.2,1.2,5.7,22,12.1,14.3,517.6,308.2,38.6,5.1,23.7,63.1,0
1.088145941,1.790567999,0.589568762,0.386261834,0.206944282,0.9,5.771226055,20.96225844,17.65999512,12.10954663,529.5494326,312.2775061,56.0194514,11.18545579,21.27802015,86.22310005,1
1.223032419,1.821642012,0.61206689,0.403225919,0.205268558,1.1,5.058863918,22.22602681,15.88634513,10.37672504,551.0478041,281.2942735,61.01505074,10.52931352,19.24644927,83.81363216,1
1.057889506,1.858262558,0.595465928,0.394231967,0.204414023,1,5.966015959,22.15846452,17.12395778,11.39212043,530.7301331,300.784537,61.28304162,11.06527532,17.87939,80.59218553,1
1.130216582,1.761559303,0.606249217,0.437543704,0.202701093,1,7.375734167,22.36274743,22.06716384,10.57368197,484.3694384,276.6774563,76.37610072,11.13411819,18.3104355,88.07312873,1
0.986079543,1.962869296,0.567905653,0.403805703,0.209530321,0.9,5.678813653,27.17349454,17.59288744,10.79731783,523.1905796,307.3590684,60.03620222,9.779074528,19.89580247,91.21551482,1
1.106699243,1.703575878,0.546688348,0.402764409,0.215671403,1,6.160152047,18.89492924,21.22676392,10.46241625,538.0520221,301.3535414,73.85286108,11.05704016,19.18568867,90.27725233,1
1.3,2.5,0.5,0.5,0.1,1.2,3.2,23,12.3,8.1,482.1,303.7,42.5,5.6,11.6,51.1,0
1.072138789,1.986449874,0.625326203,0.425015053,0.176060557,0.9,5.89230581,22.5485548,20.20203549,12.06867374,517.2409882,312.4028825,60.74812945,11.17092462,19.80518358,83.96991031,1
0.972563289,1.84047266,0.601726565,0.385292735,0.198584598,0.9,5.10087754,22.89217786,18.1168826,12.9475766,512.7226789,292.6434826,71.30639603,10.90596261,20.52036815,84.9108917,1
1.221715807,1.88524202,0.601225551,0.356049085,0.185793861,1.2,5.343006855,19.6362382,16.69671294,11.89595984,539.9320339,288.1084601,64.33634262,10.57186562,19.08639209,90.73682698,1
1.050786455,1.922865286,0.598030416,0.40290715,0.216681019,0.9,5.725605998,23.69723432,14.97224021,14.98580791,535.8033843,300.8167113,57.56905966,11.32116465,18.38827926,88.24607241,1
0.990822161,1.6553387,0.623736838,0.414492431,0.197168972,0.9,5.043051213,22.12104546,18.22872999,13.1138293,546.8974032,294.1487378,51.42019186,10.32648299,18.03199135,83.33214783,1
1.084613703,1.838904518,0.600503808,0.409171518,0.200029276,0.9,6.255766211,21.54329719,20.38580173,14.3931051,519.8194186,317.903412,76.74641278,10.79983061,20.26495233,94.2613411,1
1.130211966,1.860069829,0.606058794,0.387702595,0.203011296,1,6.526667236,25.85160575,18.10296833,13.78438697,568.3369437,286.086966,74.34389775,10.56457167,18.94478168,89.96046394,1
1.209229044,1.834551432,0.62452323,0.404134073,0.199524358,1.2,6.690904589,21.23451364,18.40150523,10.34557928,579.2584219,284.5302306,76.91650291,11.63899714,18.26524711,84.78815917,1
1,1.9,0.5,0.5,0.2,0.9,9.6,21.5,21.1,8,545.5,348.9,59.3,9.8,11.1,87.6,0
1.127883035,1.916725403,0.562509536,0.422384899,0.198926911,1,6.531522065,19.61618358,15.44202086,14.8761821,535.0478501,261.7902653,53.64593581,11.31089964,19.74695481,88.46089057,1
1.021267386,1.99203237,0.542873358,0.411758605,0.220579119,1,5.125295119,18.98701924,19.1672489,12.98745772,545.7596032,345.3887627,68.40114314,9.451418104,20.49181531,94.55077794,1
